id|iata|icao|name|city|subd|countryCode|elevation|lat|lon
A01066|EVG|ESND|Sveg Airport||Jaemtland|SWE|1178.0|62.0477981567|14.4229001999
A01067|GEV|ESNG|Gallivare Airport|Gallivare|Norrbotten|SWE|1027.0|67.1324005127|20.8145999908
A01068|KRF|ESNK|Kramfors Solleftea Airport|Kramfors / Solleftea|Vaesternorrland|SWE|34.0|63.0485992432|17.7688999176
A01069|LYC|ESNL|Lycksele Airport||Vaesterbotten|SWE|705.0|64.5483016968|18.7161998749
A01070|SDL|ESNN|Sundsvall-Harnosand Airport|Sundsvall/ Harnosand|Vaesternorrland|SWE|16.0|62.5280990601|17.4438991547
A01071|OER|ESNO|Ornskoldsvik Airport|Ornskoldsvik|Vaesternorrland|SWE|354.0|63.4082984924|18.9899997711
A01072|KRN|ESNQ|Kiruna Airport||Norrbotten|SWE|1508.0|67.8219985962|20.3367996216
A01073|SFT|ESNS|Skelleftea Airport|Skelleftea|Vaesterbotten|SWE|157.0|64.6248016357|21.0769004822
A01074|UME|ESNU|Umea Airport|Umea|Vaesterbotten|SWE|24.0|63.7918014526|20.2828006744
A01075|VHM|ESNV|Vilhelmina Airport||Vaesterbotten|SWE|1140.0|64.5791015625|16.8335990906
A01076|AJR|ESNX|Arvidsjaur Airport|Arvidsjaur|Norrbotten|SWE|1245.0|65.5903015137|19.2819004059
A01077|SOO|ESNY|Soderhamn Airport|Soderhamn|Gaevleborg|SWE|88.0|61.2615013123|17.0991001129
A01078|OSD|ESNZ|Ostersund Airport|Ostersund|Jaemtland|SWE|1233.0|63.1944007874|14.5003004074
A01079|ORB|ESOE|Orebro Airport|Orebro|Oerebro|SWE|188.0|59.2237014771|15.0380001068
A01080|HFS|ESOH|Hagfors Airport||Vaermland|SWE|474.0|60.0200996399|13.5789003372
A01081|KSD|ESOK|Karlstad Airport|Karlstad|Vaermland|SWE|352.0|59.4446983337|13.3374004364
A01082|VST|ESOW|Stockholm Vasteras Airport|Stockholm / Vasteras|Vaestmanland|SWE|21.0|59.5894012451|16.633600235
A01083|LLA|ESPA|Lulea Airport|Lulea|Norrbotten|SWE|65.0|65.543800354|22.1219997406
A01084|ARN|ESSA|Stockholm-Arlanda Airport|Stockholm|Stockholm|SWE|137.0|59.6519012451|17.9186000824
A01085|BMA|ESSB|Stockholm-Bromma Airport|Stockholm|Stockholm|SWE|47.0|59.3544006348|17.9416999817
A01086|BLE|ESSD|Borlange Airport||Dalarna|SWE|503.0|60.422000885|15.5151996613
A01087|HLF|ESSF|Hultsfred Airport||Kalmar|SWE|366.0|57.5257987976|15.8233003616
A01088|GVX|ESSK|Gavle Sandviken Airport|Gavle / Sandviken|Gaevleborg|SWE|224.0|60.5932998657|16.9514007568
A01089|LPI|ESSL|Linkoping SAAB Airport|Linkoping|Oestergotland|SWE|172.0|58.4062004089|15.6805000305
A01090|NRK|ESSP|Norrkoping Airport|Norrkoping|Oestergotland|SWE|32.0|58.5862998962|16.2506008148
A01091|TYF|ESST|Torsby Airport||Vaermland|SWE|393.0|60.1576004028|12.9912996292
A01092|EKT|ESSU|Eskilstuna Airport|Eskilstuna|Sodermanland|SWE|139.0|59.3511009216|16.7084007263
A01093|VBY|ESSV|Visby Airport|Visby|Gotland|SWE|164.0|57.6627998352|18.346200943
A01094|VVK|ESSW|Vastervik Airport|Vastervik|Kalmar|SWE|0.0|57.7799987793|16.5235996246
A01095|AGH|ESTA|Angelholm-Helsingborg Airport|Angelholm|Skane|SWE|68.0|56.2961006165|12.8471002579
A01096|SQO|ESUD|Storuman Airport||Vaesterbotten|SWE|915.0|64.960899353|17.6965999603
A01097|IDB|ESUE|Idre Airport|Idre|Dalarna|SWE|0.0|61.8697013855|12.6893997192
A01098|PJA|ESUP|Pajala Airport||Norrbotten|SWE|542.0|67.2455978394|23.0688991547
A01099|HMV|ESUT|Hemavan Airport||Vaesterbotten|SWE|1503.0|65.806098938|15.0827999115
A01100|SPM|ETAD|Spangdahlem Air Base|Trier|Rheinland-Pfalz|DEU|1197.0|49.9726982117|6.6925001144
A01101|RMS|ETAR|Ramstein Air Base|Ramstein|Rheinland-Pfalz|DEU|776.0|49.4369010925|7.600279808
A01102|GHF|ETEU|Giebelstadt Army Air Field||Bayern|DEU|980.0|49.6481018066|9.9664897919
A01103|FRZ|ETHF|Fritzlar Airport|Fritzlar|Hesse|DEU|1345.0|51.1146|9.286
A01104|ILH|ETIK|Illesheim Air Base||Bayern|DEU|1079.0|49.4738998413|10.3880996704
A01105|KZG|ETIN|Kitzingen Army Air Field||Bayern|DEU|689.0|49.7430992126|10.2005996704
A01106|GKE|ETNG|Geilenkirchen Airport||Nordrhein-Westfalen|DEU|296.0|50.9608001709|6.0424199104
A01107|RLG|ETNL|Rostock-Laage Airport|Rostock|Mecklenburg-Vorpommern|DEU|138.0|53.9182014465|12.2783002853
A01108|WBG|ETNS|Schleswig Airport||Schleswig-Holstein|DEU|70.0|54.4593009949|9.5163297653
A01109|FNB|ETNU|Neubrandenburg Airport||Mecklenburg-Vorpommern|DEU|228.0|53.6021995544|13.3059997559
A01110|WIE|ETOU|Wiesbaden Army Airfield|Wiesbaden|Hesse|DEU|461.0|50.0498008728|8.3254003525
A01111|FEL|ETSF|Furstenfeldbruck Airport|Furstenfeldbruck|Bayern|DEU|1703.0|48.2055549622|11.2669439316
A01112|IGS|ETSI|Ingolstadt Manching Airport|Manching|Bayern|DEU|1202.0|48.7156982422|11.5340003967
A01113|GUT|ETUO|Gutersloh Airport|Gutersloh|Nordrhein-Westfalen|DEU|236.0|51.9227981567|8.3063297272
A01114|DGP|EVDA|Daugavpils Intrenational Airport|Daugavpils|Daugavpils-municipality|LVA|398.0|55.9447212219|26.6650009155
A01115|LPX|EVLA|Liepaja International Airport|Liepaja|Grobina|LVA|16.0|56.5175018311|21.0969009399
A01116|RIX|EVRA|Riga International Airport|Riga|Marupe|LVA|36.0|56.9235992432|23.9710998535
A01117|VNT|EVVA|Ventspils International Airport|Ventspils|Ventspils|LVA|19.0|57.35779953|21.5442008972
A01118|KUN|EYKA|Kaunas International Airport|Kaunas||LTU|256.0|54.9639015198|24.0848007202
A01119|PLQ|EYPA|Palanga International Airport|Palanga||LTU|33.0|55.9732017517|21.0939006805
A01120|PNV|EYPP|Panevezys Air Base|Panevezys|Panevezys|LTU|197.0|55.7294006348|24.4608001709
A01121|SQQ|EYSA|Siauliai International Airport|Siauliai||LTU|443.0|55.893901825|23.3950004578
A01122|HLJ|EYSB|Barysiai Airport|Barysiai|Siauliai|LTU|270.0|56.0705986023|23.5580997467
A01123|VNO|EYVI|Vilnius International Airport|Vilnius|Vilnius|LTU|646.0|54.6341018677|25.2858009338
A01124|ALJ|FAAB|Alexander Bay Airport|Alexander Bay|Northern Cape|ZAF|98.0|-28.5750007629|16.5333003998
A01125|AGZ|FAAG|Aggeneys Airport|Aggeneys|Northern Cape|ZAF|2648.0|-29.2817993164|18.8138999939
A01126|ADY|FAAL|Alldays Airport|Alldays|Limpopo|ZAF|2600.0|-22.6790008545|29.0555000305
A01127|BIY|FABE|Bisho Airport|Bisho|Eastern Cape|ZAF|1950.0|-32.8970985413|27.2791004181
A01128|BFN|FABL|J B M Hertzog International Airport|Bloemfontain|Orange-Free-State|ZAF|4458.0|-29.0926990509|26.302400589
A01129|CDO|FACD|Cradock Airport|Cradock|Eastern Cape|ZAF|3110.0|-32.1567001343|25.6455993652
A01130|CPT|FACT|Cape Town International Airport|Cape Town|Western Cape|ZAF|151.0|-33.9648017883|18.6016998291
A01131|DUK|FADK|Mubatuba Airport|Mubatuba|KwaZulu-Natal|ZAF|210.0|-28.3684005737|32.2481002808
A01132|PZL|FADQ|Zulu Inyala Airport|Phinda|KwaZulu-Natal|ZAF|160.0|-27.8493995667|32.3097000122
A01133|ELS|FAEL|Ben Schoeman Airport|East London|Eastern Cape|ZAF|435.0|-33.0355987549|27.8258991241
A01134|EMG|FAEM|Empangeni Airport|Empangeni|KwaZulu-Natal|ZAF|251.0|-28.7199993134|31.8899993896
A01135|ELL|FAER|Ellisras Matimba Airport|Ellisras|Limpopo|ZAF|2799.0|-23.7266998291|27.6882991791
A01136|FCB|FAFB|Ficksburg Sentraoes Airport|Ficksburg|Orange-Free-State|ZAF|5315.0|-28.8230991364|27.9088993073
A01137|GCJ|FAGC|Grand Central Airport|Midrand|Gauteng|ZAF|5325.0|-25.9862995148|28.1401004791
A01138|GRJ|FAGG|George Airport|George|Western Cape|ZAF|648.0|-34.0055999756|22.378900528
A01139|GIY|FAGI|Giyani Airport|Giyani|Limpopo|ZAF|1584.0|-23.2833003998|30.6499996185
A01140|QRA|FAGM|Rand Airport|Johannesburg|Gauteng|ZAF|5483.0|-26.2425003052|28.1511993408
A01141|HLW|FAHL|Hluhluwe Airport|Hluhluwe|KwaZulu-Natal|ZAF|249.0|-28.0166049887|32.2751712799
A01142|HRS|FAHR|Harrismith Airport|Harrismith|Orange-Free-State|ZAF|5585.0|-28.2350997925|29.1061992645
A01143|HDS|FAHS|Hoedspruit Air Force Base Airport|Hoedspruit|Limpopo|ZAF|1743.0|-24.3686008453|31.0487003326
A01144|KXE|FAKD|P C Pelser Airport|Klerksdorp|North West|ZAF|4444.0|-26.871099472|26.718000412
A01145|KIM|FAKM|Kimberley Airport|Kimberley|Northern Cape|ZAF|3950.0|-28.8027992249|24.7651996613
A01146|MQP|FAKN|Kruger Mpumalanga International Airport|Mpumalanga|Mpumalanga|ZAF|2829.0|-25.3831996918|31.1056003571
A01147|KOF|FAKP|Komatipoort Airport|Komatipoort|Mpumalanga|ZAF|541.0|-25.4402999878|31.9300003052
A01148|KMH|FAKU|Johan Pienaar Airport|Kuruman|Northern Cape|ZAF|4382.0|-27.4566993713|23.4113998413
A01149|KLZ|FAKZ|Kleinsee Airport|Kleinsee|Northern Cape|ZAF|270.0|-29.6884002686|17.0939998627
A01150|HLA|FALA|Lanseria Airport|Johannesburg|Gauteng|ZAF|4517.0|-25.9384994507|27.9260997772
A01151|LMR|FALC|Lime Acres Finsch Mine Airport|Lime Acres|Northern Cape|ZAF|4900.0|-28.3600997925|23.4391002655
A01152|LDZ|FALD|Londolozi Airport|Londolozi|Mpumalanga|ZAF|1300.0|-24.7502002716|31.4757003784
A01153|DUR|FALE|King Shaka International Airport|Durban|KwaZulu-Natal|ZAF|295.0|-29.6144444444|31.1197222222
A01154|LCD|FALO|Louis Trichardt Airport|Louis Trichardt|Limpopo|ZAF|3025.0|-23.0618991852|29.8647003174
A01155|SDB|FALW|Langebaanweg Airport|Langebaanweg|Western Cape|ZAF|108.0|-32.9688987732|18.1602993011
A01156|LAY|FALY|Ladysmith Airport|Ladysmith|KwaZulu-Natal|ZAF|3548.0|-28.5816993713|29.7497005463
A01157|AAM|FAMD|Malamala Airport|Malamala|Mpumalanga|ZAF|1124.0|-24.8180999756|31.5445995331
A01158|MGH|FAMG|Margate Airport|Margate|KwaZulu-Natal|ZAF|495.0|-30.8574008942|30.343000412
A01159|MEZ|FAMH|Musina(Messina) Airport|Musina|Limpopo|ZAF|1904.0|-22.3560009003|29.9862003326
A01160|MBD|FAMM|Mmabatho International Airport|Mafeking|North West|ZAF|4181.0|-25.7984008789|25.5480003357
A01161|LLE|FAMN|Riverside Airport|Malelane|Mpumalanga|ZAF|1024.0|-25.4300003052|31.5767002106
A01162|MZY|FAMO|Mossel Bay Airport|Mossel Bay|Western Cape|ZAF|531.0|-34.1582984924|22.058599472
A01163|MZQ|FAMU|Mkuze Airport|Mkuze|KwaZulu-Natal|ZAF|400.0|-27.6261005402|32.0443000793
A01164|NCS|FANC|Newcastle Airport|Newcastle|KwaZulu-Natal|ZAF|4074.0|-27.7705993652|29.9769001007
A01165|NGL|FANG|Ngala Airport|Ngala|Mpumalanga|ZAF|3357.0|-24.3878002167|31.325799942
A01166|NLP|FANS|Nelspruit Airport|Nelspruit|Mpumalanga|ZAF|2875.0|-25.5|30.9137992859
A01167|OVG|FAOB|Overberg Airport|Overberg|Western Cape|ZAF|52.0|-34.554901123|20.2506999969
A01168|OUH|FAOH|Oudtshoorn Airport|Oudtshoorn|Western Cape|ZAF|1063.0|-33.6069984436|22.188999176
A01169|JNB|FAOR|O. R. Tambo International Airport|Johannesburg|Gauteng|ZAF|5558.0|-26.133667|28.242333
A01170|AFD|FAPA|Port Alfred Airport|Port Alfred|Eastern Cape|ZAF|307.0|-33.5541992188|26.8777008057
A01171|PLZ|FAPE|Port Elizabeth Airport|Port Elizabeth|Eastern Cape|ZAF|226.0|-33.9849014282|25.6173000336
A01172|PBZ|FAPG|Plettenberg Bay Airport|Plettenberg Bay|Western Cape|ZAF|465.0|-34.0903015137|23.3278007507
A01173|PHW|FAPH|Hendrik Van Eck Airport|Phalaborwa|Limpopo|ZAF|1432.0|-23.9372005463|31.1553993225
A01174|JOH|FAPJ|Port St Johns Airport|Port St Johns|Eastern Cape|ZAF|1227.0|-31.6058998108|29.5198001862
A01175|PRK|FAPK|Prieska Airport|Prieska|Northern Cape|ZAF|3100.0|-29.683599472|22.7705993652
A01176|PZB|FAPM|Pietermaritzburg Airport|Pietermaritzburg|KwaZulu-Natal|ZAF|2423.0|-29.6490001678|30.3987007141
A01177|NTY|FAPN|Pilanesberg International Airport|Pilanesberg|North West|ZAF|3412.0|-25.3337993622|27.1734008789
A01178|PTG|FAPP|Polokwane International Airport|Potgietersrus|Limpopo|ZAF|4076.0|-23.8453006744|29.4585990906
A01179|PCF|FAPS|Potchefstroom Airport|Potchefstroom|North West|ZAF|4520.0|-26.670999527|27.0818996429
A01180|UTW|FAQT|Queenstown Airport|Queenstown|Eastern Cape|ZAF|3637.0|-31.9202003479|26.8822002411
A01181|RCB|FARB|Richards Bay Airport|Richards Bay|KwaZulu-Natal|ZAF|109.0|-28.7409992218|32.0920982361
A01182|RVO|FARI|Reivilo Airport|Reivilo|North West|ZAF|4715.0|-27.5471992493|24.1725006104
A01183|ROD|FARS|Robertson Airport|Robertson|Western Cape|ZAF|640.0|-33.8121986389|19.9027996063
A01184|SBU|FASB|Springbok Airport|Springbok|Northern Cape|ZAF|2690.0|-29.6893005371|17.9395999908
A01185|ZEC|FASC|Secunda Airport|Secunda|Mpumalanga|ZAF|5250.0|-26.52409935|29.1700992584
A01186|GSS|FASE|Sabi Sabi Airport|Belfast|Mpumalanga|ZAF|1276.0|-24.9414997101|31.4445991516
A01187|SIS|FASS|Sishen Airport|Sishen|Northern Cape|ZAF|3848.0|-27.6485996246|22.9993000031
A01188|SZK|FASZ|Skukuza Airport|Skukuza|Mpumalanga|ZAF|1020.0|-24.960899353|31.5886993408
A01189|TDT|FATD|Tanda Tula Airport|Welverdiend|Mpumalanga|ZAF|1555.0|-24.5335998535|31.2999992371
A01190|THY|FATH|Thohoyandou Airport|Thohoyandou|Limpopo|ZAF|2021.0|-23.0769004822|30.383600235
A01191|TCU|FATN|Thaba Nchu Tar Airport|Homeward|Orange-Free-State|ZAF|4941.0|-29.3178005219|26.8227996826
A01192|LTA|FATZ|Tzaneen Airport|Tzaneen|Limpopo|ZAF|1914.0|-23.8243999481|30.3292999268
A01193|ULD|FAUL|Prince Mangosuthu Buthelezi Airport|Ulundi|KwaZulu-Natal|ZAF|1720.0|-28.3206005096|31.4165000916
A01194|UTN|FAUP|Pierre Van Ryneveld Airport|Upington|Northern Cape|ZAF|2782.0|-28.39909935|21.2602005005
A01195|ULX|FAUS|Ulusaba Airport|Ulusaba|Mpumalanga|ZAF|1263.0|-24.7854003906|31.3549003601
A01196|UTT|FAUT|K. D. Matanzima Airport|Mthatha|Eastern Cape|ZAF|2400.0|-31.5478992462|28.6742992401
A01197|VRU|FAVB|Vryburg Airport|Vyrburg|North West|ZAF|3920.0|-26.9824008942|24.7287998199
A01198|VIR|FAVG|Virginia Airport|Durban|KwaZulu-Natal|ZAF|20.0|-29.7705993652|31.0583992004
A01199|VRE|FAVR|Vredendal Airport|Vredendal|Western Cape|ZAF|330.0|-31.6410007477|18.5447998047
A01200|VYD|FAVY|Vryheid Airport|Vryheid|KwaZulu-Natal|ZAF|3799.0|-27.7868995667|30.7964000702
A01201|PRY|FAWB|Wonderboom Airport|Pretoria|Gauteng|ZAF|4095.0|-25.6539001465|28.224199295
A01202|WKF|FAWK|Waterkloof Air Force Base|Pretoria|Gauteng|ZAF|4940.0|-25.8299999237|28.2224998474
A01203|WEL|FAWM|Welkom Airport|Welkom|Orange-Free-State|ZAF|4399.0|-27.9979991913|26.6695995331
A01204|FRW|FBFT|Francistown Airport|Francistown|North East|BWA|3283.0|-21.1595993042|27.4745006561
A01205|GNZ|FBGZ|Ghanzi Airport|Ghanzi|Ghanzi|BWA|3730.0|-21.6924991608|21.6581001282
A01206|JWA|FBJW|Jwaneng Airport||Ngwaketsi|BWA|3900.0|-24.6023006439|24.6909999847
A01207|BBK|FBKE|Kasane Airport|Kasane|North West|BWA|3289.0|-17.8328990936|25.162399292
A01208|KHW|FBKR|Khwai River Lodge Airport|Khwai River Lodge|North West|BWA|3000.0|-19.1499996185|23.783000946
A01209|MUB|FBMN|Maun Airport|Maun|North West|BWA|3093.0|-19.9726009369|23.4311008453
A01210|ORP|FBOR|Orapa Airport||Central|BWA|3100.0|-21.2667007446|25.3166999817
A01211|GBE|FBSK|Sir Seretse Khama International Airport|Gaborone|South East|BWA|3299.0|-24.5552005768|25.9181995392
A01212|SXN|FBSN|Sua Pan Airport||Central|BWA|2985.0|-20.5534000397|26.1158008575
A01213|PKW|FBSP|Selebi Phikwe Airport|||BWA|2925.0|-22.0583000183|27.8288002014
A01214|SVT|FBSV|Savuti Airport|Savuti|North West|BWA|3150.0|-18.5205993652|24.0767002106
A01215|SWX|FBSW|Shakawe Airport|Shakawe|North West|BWA|3379.0|-18.3738994598|21.8325996399
A01216|TLD|FBTL|Limpopo Valley Airport|Tuli Lodge|Central|BWA|1772.0|-22.1891994476|29.1268997192
A01217|TBY|FBTS|Tshabong Airport|Tshabong|Kgalagadi|BWA|3179.0|-26.0333003998|22.3999996185
A01218|BZV|FCBB|Maya-Maya Airport|Brazzaville|Brazzaville|COG|1048.0|-4.2516999245|15.2530002594
A01219|DJM|FCBD|Djambala Airport|Djambala|Plateaux|COG|2595.0|-2.5329999924|14.75
A01220|KNJ|FCBK|Kindamba Airport|Kindamba|Pool|COG|1460.0|-3.9500000477|14.5170001984
A01221|LCO|FCBL|Lague Airport|Lague|Plateaux|COG|2756.0|-2.4500000477|14.5329999924
A01222|MUY|FCBM|Mouyondzi Airport|Mouyondzi|Bouenza|COG|1670.0|-4.0148739815|13.9661121368
A01223|SIB|FCBS|Sibiti Airport|Sibiti|Lekoumou|COG|1883.0|-3.6830000877|13.3500003815
A01224|NKY|FCBY|Yokangassi Airport|Nkayi|Bouenza|COG|541.0|-4.2170000076|13.2829999924
A01225|ANJ|FCBZ|Zanaga Airport|Zanaga|Lekoumou|COG|1870.0|-2.8499999046|13.8170003891
A01226|MSX|FCMM|Mossendjo Airport|Mossendjo|Niari|COG|1519.0|-2.9500000477|12.6999998093
A01227|BOE|FCOB|Boundji Airport|Boundji|Cuvette|COG|1247.0|-1.0329999924|15.3830003738
A01228|EWO|FCOE|Ewo Airport|Ewo|Cuvette-Ouest|COG|1503.0|-0.8830000162|14.8000001907
A01229|GMM|FCOG|Gamboma Airport|Gamboma|Plateaux|COG|1509.0|-1.829403|15.885237
A01230|ION|FCOI|Impfondo Airport|Impfondo|Likouala|COG|1099.0|1.6169999838|18.0669994354
A01231|KEE|FCOK|Kelle Airport|Kelle|Cuvette-Ouest|COG|1526.0|-0.0829999968|14.5329999924
A01232|MKJ|FCOM|Makoua Airport|Makoua|Cuvette|COG|1293.0|-0.0170000009|15.5830001831
A01233|FTX|FCOO|Owando Airport|Owando|Cuvette|COG|1214.0|-0.5313500166|15.9500999451
A01234|SOE|FCOS|Souanke Airport|Souanke|Sangha|COG|1722.0|2.0669999123|14.1330003738
A01235|BTB|FCOT|Betou Airport|Betou|Likouala|COG|1168.0|3.0499999523|18.5
A01236|OUE|FCOU|Ouesso Airport||Sangha|COG|1158.0|1.6159900427|16.0379009247
A01237|KMK|FCPA|Makabana Airport|Makabana|Niari|COG|495.0|-3.4830000401|12.6169996262
A01238|DIS|FCPD|Ngot Nzoungou Airport|Dolisie|Niari|COG|1079.0|-4.20635|12.6599
A01239|PNR|FCPP|Pointe Noire Airport|Pointe Noire|Kouilou|COG|55.0|-4.8160300255|11.8865995407
A01240|MTS|FDMS|Matsapha Airport|Manzini|Manzini|SWZ|2075.0|-26.5289993286|31.3075008392
A01241|CRF|FEFC|Carnot Airport|Carnot|Mambere-Kadei|CAF|1985.0|4.9369997978|15.8940000534
A01242|BGF|FEFF|Bangui M'Poko International Airport|Bangui|Ombella-M'Poko|CAF|1208.0|4.3984799385|18.5188007355
A01243|BGU|FEFG|Bangassou Airport|Bangassou||CAF|1706.0|4.7849998474|22.7810001373
A01244|IRO|FEFI|Birao Airport|Birao|Vakaga|CAF|1696.0|10.2363996506|22.7168998718
A01245|BBY|FEFM|Bambari Airport|Bambari|Ouaka|CAF|1549.0|5.8469400406|20.6474990845
A01246|NDL|FEFN|N'Dele Airport|N'Dele|Bamingui-Bangoran|CAF|1631.0|8.4272060394|20.6351566315
A01247|BOP|FEFO|Bouar Airport|Bouar|Nana-Mambere|CAF|3360.0|5.9580001831|15.6370000839
A01248|BIV|FEFR|Bria Airport|Bria|Haute-Kotto|CAF|1975.0|6.527780056|21.9894008636
A01249|BSN|FEFS|Bossangoa Airport|Bossangoa|Ouham|CAF|1637.0|6.492000103|17.4290008545
A01250|BBT|FEFT|Berberati Airport|Berberati|Mambere-Kadei|CAF|1929.0|4.2215800285|15.7863998413
A01251|ODA|FEFW|Ouadda Airport|Ouadda|Haute-Kotto|CAF|2461.0|8.0105600357|22.3985996246
A01252|AIG|FEFY|Yalinga Airport|Yalinga|Haute-Kotto|CAF|1975.0|6.5199999809|23.2600002289
A01253|IMO|FEFZ|Zemio Airport|Zemio|Haut-Mbomou|CAF|1995.0|5.0500001907|25.1499996185
A01254|MKI|FEGE|M'Boki Airport|Mboki|Haut-Mbomou|CAF|1969.0|5.3330101967|25.9319000244
A01255|BTG|FEGF|Batangafo Airport|Batangafo|Ouham|CAF|1378.0|7.3141098022|18.3087997437
A01256|GDI|FEGL|Gordil Airport|Melle|Vakaga|CAF|1427.0|9.5830001831|21.7329998016
A01257|BMF|FEGM|Bakouma Airport|Bakouma|Mbomou|CAF|1640.0|5.6939997673|22.8010005951
A01258|ODJ|FEGO|Ouanda Djalle Airport|Ouanda Djalle|Vakaga|CAF|1985.0|8.8999996185|22.783000946
A01259|RFA|FEGR|Rafai Airport|Rafai|Mbomou|CAF|1759.0|4.9886097908|23.9277992249
A01260|BCF|FEGU|Bouca Airport|Bouca|Ouham|CAF|1532.0|6.5170001984|18.2670001984
A01261|BOZ|FEGZ|Bozoum Airport|Bozoum|Ouham-Pende|CAF|2215.0|6.3441700935|16.3218994141
A01262|BSG|FGBT|Bata Airport||Litoral|GNQ|13.0|1.9054700136|9.805680275
A01263|SSG|FGSL|Malabo Airport|Malabo||GNQ|76.0|3.7552700043|8.7087202072
A01264|ASI|FHAW|RAF Ascension Island|Ascension Island|Ascension|SHN|278.0|-7.9696002007|-14.393699646
A01265|MRU|FIMP|Sir Seewoosagur Ramgoolam International Airport|Port Louis|Grand Port|MUS|186.0|-20.4302005768|57.6836013794
A01266|RRG|FIMR|Sir Charles Gaetan Duval Airport|Port Mathurin|Rodrigues|MUS|95.0|-19.7576999664|63.361000061
A01267|NKS|FKAN|Nkongsamba Airport|Nkongsamba|Littoral|CMR|2641.0|4.9499998093|9.9329996109
A01268|KBI|FKKB|Kribi Airport|Kribi|South|CMR|148.0|2.8738899231|9.9777803421
A01269|TKC|FKKC|Tiko Airport|Tiko|South West|CMR|151.0|4.0891900063|9.3605298996
A01270|DLA|FKKD|Douala International Airport|Douala|Littoral|CMR|33.0|4.0060801506|9.7194795609
A01271|MMF|FKKF|Mamfe Airport|Mamfe|South West|CMR|413.0|5.7041702271|9.3063898087
A01272|BLC|FKKG|Bali Airport|Bali|North West|CMR|4465.0|5.8952777778|10.0338888889
A01273|KLE|FKKH|Kaele Airport|Kaele|Far-North|CMR|1276.0|10.092499733|14.445599556
A01274|OUR|FKKI|Batouri Airport|Batouri|East|CMR|2152.0|4.4749999046|14.3625001907
A01275|GXX|FKKJ|Yagoua Airport|Yagoua|Far-North|CMR|0.0|10.3561000824|15.2371997833
A01276|MVR|FKKL|Salak Airport|Maroua|Far-North|CMR|1390.0|10.4513998032|14.257399559
A01277|FOM|FKKM|Foumban Nkounja Airport|Foumban|West|CMR|3963.0|5.6369199753|10.7508001328
A01278|NGE|FKKN|N'Gaoundere Airport|N'Gaoundere|Adamaoua|CMR|3655.0|7.3570098877|13.5592002869
A01279|BTA|FKKO|Bertoua Airport|Bertoua|East|CMR|2133.0|4.5486102104|13.726099968
A01280|GOU|FKKR|Garoua International Airport|Garoua|North|CMR|794.0|9.3358898163|13.3701000214
A01281|DSC|FKKS|Dschang Airport|Dschang|West|CMR|4593.0|5.4499998093|10.0670003891
A01282|BFX|FKKU|Bafoussam Airport|Bafoussam|West|CMR|4347.0|5.5369200707|10.3545999527
A01283|BPC|FKKV|Bamenda Airport|Bamenda|North West|CMR|4065.0|6.0392398834|10.1225996017
A01284|EBW|FKKW|Ebolowa Airport|Ebolowa|South|CMR|1975.0|2.8759999275|11.1850004196
A01285|YAO|FKKY|Yaounde Airport|Yaounde|Centre|CMR|2464.0|3.83604002|11.5235004425
A01286|NSI|FKYS|Yaounde Nsimalen International Airport|Yaounde|Centre|CMR|2278.0|3.7225599289|11.5532999039
A01287|MMQ|FLBA|Mbala Airport|Mbala|Northern|ZMB|5454.0|-8.85916996|31.3363990784
A01288|CIP|FLCP|Chipata Airport|Chipata|Eastern|ZMB|3360.0|-13.5583000183|32.5872001648
A01289|JEK|FLJK|Jeki Airstrip|Lower Zambezi National Park|Muchinga|ZMB|4462.0|-15.633332|29.603333
A01290|CGJ|FLKE|Kasompe Airport|Kasompe|Copperbelt|ZMB|4636.0|-12.5727996826|27.8938999176
A01291|LUN|FLKK|Kenneth Kaunda International Airport|Lusaka|Lusaka|ZMB|3779.0|-15.3308000565|28.4526004791
A01292|KLB|FLKL|Kalabo Airport|Kalabo|Western|ZMB|3450.0|-14.9982995987|22.6453990936
A01293|KMZ|FLKO|Kaoma Airport|Kaoma|Western|ZMB|3670.0|-14.8000001907|24.783000946
A01294|KAA|FLKS|Kasama Airport|Kasama|Northern|ZMB|4541.0|-10.2166996002|31.1333007813
A01295|ZKB|FLKY|Kasaba Bay Airport|Kasaba Bay|Northern|ZMB|2780.0|-8.5249996185|30.6630001068
A01296|LVI|FLLI|Livingstone Airport|Livingstone|Southern|ZMB|3302.0|-17.8218002319|25.8227005005
A01297|LXU|FLLK|Lukulu Airport|Lukulu|Western|ZMB|3480.0|-14.3747997284|23.2495002747
A01298|MNS|FLMA|Mansa Airport|Mansa|Luapula|ZMB|4101.0|-11.1370000839|28.8726005554
A01299|MFU|FLMF|Mfuwe Airport|Mfuwe|Eastern|ZMB|1853.0|-13.2588996887|31.9365997314
A01300|MNR|FLMG|Mongu Airport|Mongu|Western|ZMB|3488.0|-15.2545003891|23.1623001099
A01301|ZGM|FLNA|Ngoma Airport|Ngoma|Southern|ZMB|3400.0|-15.9658002853|25.9333000183
A01302|NLA|FLND|Ndola Airport|Ndola|Copperbelt|ZMB|4167.0|-12.9981002808|28.664899826
A01303|SXG|FLSN|Senanga Airport|Senanga|Western|ZMB|3370.0|-16.1000003815|23.2670001984
A01304|KIW|FLSO|Southdowns Airport|Kitwe|Copperbelt|ZMB|4145.0|-12.9005002975|28.1499004364
